dataset,comparison_scope,comparison_family,comparison_id,prediction_level,model_class,model_family,formula_id,formula_name,formula_label,site_branch,interaction_branch,benchmark_core_id,benchmark_label,assignment_variable,variant_id,variant_label,sensitivity_method,analysis_variant,evaluation_mode,risk_estimator,horizon_id,horizon_year,horizon_days,interpretation_tier,primary_supported_flag,interpretation_note,horizon_support_label,supported_for_reporting,projection_flag,reporting_status,remission_component_available,eventfree_component_available,component_mode,component_note,threshold_id,threshold,threshold_label,positive_rule,n_subjects,n_event_by_horizon,n_remission_by_horizon,n_known_nonevent_by_horizon,n_evaluable_by_horizon,n_unknown_due_to_early_followup_loss,n_predicted_positive,n_predicted_negative,n_predicted_positive_evaluable,n_predicted_negative_evaluable,tp_count,fp_count,tn_count,fn_count,mean_predicted_transition_risk,min_predicted_transition_risk,max_predicted_transition_risk,mean_predicted_remission_risk,mean_predicted_eventfree_prob,mean_risk_difference_from_main_signed,mean_risk_difference_from_main_absolute,positive_classification_rate,positive_classification_rate_evaluable,false_positive_rate,false_positive_burden,false_positive_burden_known_nonevent,false_positive_per_100,specificity,ppv,tpr,event_prevalence_all,event_prevalence_evaluable,remission_prevalence_all,net_benefit,net_benefit_evaluable,standardized_net_benefit,evaluation_rule
merged,cause_specific_formula,cause_specific,merged__site_interaction,individualized,Stage9_cause_specific,CoxPH,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,merged__site_interaction__cox_main_mirror,Main censoring mirror: Site + interaction,cause_specific_cox,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_5,5,1826.25,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,secondary,TRUE,FALSE,supported,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_1,0.05,5%,Classify as high risk when predicted risk >= threshold,262,46,13,64,110,152,262,0,110,0,46,64,0,0,0.26977230922297707,0.14966552599514382,0.6377736021711151,0,0.730227690777023,0,0,1,1,1,0.24427480916030533,1,24.427480916030532,0,0.41818181818181815,1,0.17557251908396945,0.41818181818181815,0.04961832061068702,0.1627159501807955,0.38755980861244016,0.9267734553775744,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
merged,cause_specific_formula,cause_specific,merged__site_interaction,individualized,Stage9_cause_specific,CauseSpecificCox,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,merged__site_interaction__cause_specific,Cause-specific sensitivity: Site + interaction,cause_specific_cox,remission_sensitive,remission_sensitive,CauseSpecificCox,year_5,5,1826.25,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,secondary,TRUE,FALSE,supported,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,threshold_1,0.05,5%,Classify as high risk when predicted risk >= threshold,262,46,13,77,123,139,262,0,123,0,46,77,0,0,0.23628938412310777,0.14966552599320357,0.4024883435504255,0.11800929742188132,0.645701318455011,-0.033482925099869255,0.033482925099869255,1,1,1,0.29389312977099236,1,29.389312977099237,0,0.37398373983739835,1,0.17557251908396945,0.37398373983739835,0.04961832061068702,0.16010445962233827,0.3410355156183141,0.9118993135011442,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
merged,cause_specific_formula,cause_specific,merged__site_interaction,individualized,Stage9_cause_specific,CoxPH,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,merged__site_interaction__cox_main_mirror,Main censoring mirror: Site + interaction,cause_specific_cox,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_5,5,1826.25,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,secondary,TRUE,FALSE,supported,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_2,0.1,10%,Classify as high risk when predicted risk >= threshold,262,46,13,64,110,152,262,0,110,0,46,64,0,0,0.26977230922297707,0.14966552599514382,0.6377736021711151,0,0.730227690777023,0,0,1,1,1,0.24427480916030533,1,24.427480916030532,0,0.41818181818181815,1,0.17557251908396945,0.41818181818181815,0.04961832061068702,0.1484308736217133,0.3535353535353535,0.8454106280193237,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
merged,cause_specific_formula,cause_specific,merged__site_interaction,individualized,Stage9_cause_specific,CauseSpecificCox,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,merged__site_interaction__cause_specific,Cause-specific sensitivity: Site + interaction,cause_specific_cox,remission_sensitive,remission_sensitive,CauseSpecificCox,year_5,5,1826.25,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,secondary,TRUE,FALSE,supported,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,threshold_2,0.1,10%,Classify as high risk when predicted risk >= threshold,262,46,13,77,123,139,262,0,123,0,46,77,0,0,0.23628938412310777,0.14966552599320357,0.4024883435504255,0.11800929742188132,0.645701318455011,-0.033482925099869255,0.033482925099869255,1,1,1,0.29389312977099236,1,29.389312977099237,0,0.37398373983739835,1,0.17557251908396945,0.37398373983739835,0.04961832061068702,0.1429177268871925,0.3044263775971093,0.8140096618357487,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
merged,cause_specific_formula,cause_specific,merged__site_interaction,individualized,Stage9_cause_specific,CoxPH,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,merged__site_interaction__cox_main_mirror,Main censoring mirror: Site + interaction,cause_specific_cox,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_5,5,1826.25,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,secondary,TRUE,FALSE,supported,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_3,0.15,15%,Classify as high risk when predicted risk >= threshold,262,46,13,64,110,152,260,2,109,1,46,63,1,0,0.26977230922297707,0.14966552599514382,0.6377736021711151,0,0.730227690777023,0,0,0.9923664122137404,0.990909090909091,0.984375,0.24045801526717558,0.984375,24.045801526717558,0.015625,0.42201834862385323,1,0.17557251908396945,0.41818181818181815,0.04961832061068702,0.13313875168387965,0.3171122994652406,0.7583120204603581,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
merged,cause_specific_formula,cause_specific,merged__site_interaction,individualized,Stage9_cause_specific,CauseSpecificCox,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,merged__site_interaction__cause_specific,Cause-specific sensitivity: Site + interaction,cause_specific_cox,remission_sensitive,remission_sensitive,CauseSpecificCox,year_5,5,1826.25,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,secondary,TRUE,FALSE,supported,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,threshold_3,0.15,15%,Classify as high risk when predicted risk >= threshold,262,46,13,77,123,139,260,2,122,1,46,76,1,0,0.23628938412310777,0.14966552599320357,0.4024883435504255,0.11800929742188132,0.645701318455011,-0.033482925099869255,0.033482925099869255,0.9923664122137404,0.991869918699187,0.987012987012987,0.2900763358778626,0.987012987012987,29.00763358778626,0.012987012987012988,0.3770491803278688,1,0.17557251908396945,0.37398373983739835,0.04961832061068702,0.12438257745846429,0.26494500239120033,0.7084398976982097,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
merged,cause_specific_formula,cause_specific,merged__site_interaction,individualized,Stage9_cause_specific,CoxPH,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,merged__site_interaction__cox_main_mirror,Main censoring mirror: Site + interaction,cause_specific_cox,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_5,5,1826.25,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,secondary,TRUE,FALSE,supported,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_4,0.2,20%,Classify as high risk when predicted risk >= threshold,262,46,13,64,110,152,168,94,65,45,32,33,31,14,0.26977230922297707,0.14966552599514382,0.6377736021711151,0,0.730227690777023,0,0,0.6412213740458015,0.5909090909090909,0.515625,0.12595419847328243,0.515625,12.595419847328243,0.484375,0.49230769230769234,0.6956521739130435,0.17557251908396945,0.41818181818181815,0.04961832061068702,0.09064885496183206,0.21590909090909088,0.516304347826087,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
merged,cause_specific_formula,cause_specific,merged__site_interaction,individualized,Stage9_cause_specific,CauseSpecificCox,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,merged__site_interaction__cause_specific,Cause-specific sensitivity: Site + interaction,cause_specific_cox,remission_sensitive,remission_sensitive,CauseSpecificCox,year_5,5,1826.25,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,secondary,TRUE,FALSE,supported,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,threshold_4,0.2,20%,Classify as high risk when predicted risk >= threshold,262,46,13,77,123,139,168,94,78,45,32,46,31,14,0.23628938412310777,0.14966552599320357,0.4024883435504255,0.11800929742188132,0.645701318455011,-0.033482925099869255,0.033482925099869255,0.6412213740458015,0.6341463414634146,0.5974025974025974,0.17557251908396945,0.5974025974025974,17.557251908396946,0.4025974025974026,0.41025641025641024,0.6956521739130435,0.17557251908396945,0.37398373983739835,0.04961832061068702,0.0782442748091603,0.16666666666666669,0.44565217391304346,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
merged,cause_specific_formula,cause_specific,merged__site_interaction,individualized,Stage9_cause_specific,CoxPH,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,merged__site_interaction__cox_main_mirror,Main censoring mirror: Site + interaction,cause_specific_cox,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_6,6,2191.5,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_1,0.05,5%,Classify as high risk when predicted risk >= threshold,262,48,13,30,78,184,262,0,78,0,48,30,0,0,0.31077841764137204,0.17612138456312088,0.7028315251426442,0,0.689221582358628,0,0,1,1,1,0.11450381679389313,1,11.450381679389313,0,0.6153846153846154,1,0.183206106870229,0.6153846153846154,0.04961832061068702,0.17717959019686622,0.5951417004048584,0.9671052631578948,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
merged,cause_specific_formula,cause_specific,merged__site_interaction,individualized,Stage9_cause_specific,CauseSpecificCox,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,merged__site_interaction__cause_specific,Cause-specific sensitivity: Site + interaction,cause_specific_cox,remission_sensitive,remission_sensitive,CauseSpecificCox,year_6,6,2191.5,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,threshold_1,0.05,5%,Classify as high risk when predicted risk >= threshold,262,48,13,43,91,171,262,0,91,0,48,43,0,0,0.26664386913300303,0.17612138456021892,0.4136495208104978,0.11800929742188132,0.6153468334451156,-0.044134548508369086,0.044134548508369086,1,1,1,0.16412213740458015,1,16.412213740458014,0,0.5274725274725275,1,0.183206106870229,0.5274725274725275,0.04961832061068702,0.174568099638409,0.5026026604973973,0.9528508771929824,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
merged,cause_specific_formula,cause_specific,merged__site_interaction,individualized,Stage9_cause_specific,CoxPH,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,merged__site_interaction__cox_main_mirror,Main censoring mirror: Site + interaction,cause_specific_cox,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_6,6,2191.5,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_2,0.1,10%,Classify as high risk when predicted risk >= threshold,262,48,13,30,78,184,262,0,78,0,48,30,0,0,0.31077841764137204,0.17612138456312088,0.7028315251426442,0,0.689221582358628,0,0,1,1,1,0.11450381679389313,1,11.450381679389313,0,0.6153846153846154,1,0.183206106870229,0.6153846153846154,0.04961832061068702,0.17048346055979643,0.5726495726495727,0.9305555555555556,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
merged,cause_specific_formula,cause_specific,merged__site_interaction,individualized,Stage9_cause_specific,CauseSpecificCox,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,merged__site_interaction__cause_specific,Cause-specific sensitivity: Site + interaction,cause_specific_cox,remission_sensitive,remission_sensitive,CauseSpecificCox,year_6,6,2191.5,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,threshold_2,0.1,10%,Classify as high risk when predicted risk >= threshold,262,48,13,43,91,171,262,0,91,0,48,43,0,0,0.26664386913300303,0.17612138456021892,0.4136495208104978,0.11800929742188132,0.6153468334451156,-0.044134548508369086,0.044134548508369086,1,1,1,0.16412213740458015,1,16.412213740458014,0,0.5274725274725275,1,0.183206106870229,0.5274725274725275,0.04961832061068702,0.16497031382527566,0.474969474969475,0.900462962962963,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
merged,cause_specific_formula,cause_specific,merged__site_interaction,individualized,Stage9_cause_specific,CoxPH,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,merged__site_interaction__cox_main_mirror,Main censoring mirror: Site + interaction,cause_specific_cox,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_6,6,2191.5,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_3,0.15,15%,Classify as high risk when predicted risk >= threshold,262,48,13,30,78,184,262,0,78,0,48,30,0,0,0.31077841764137204,0.17612138456312088,0.7028315251426442,0,0.689221582358628,0,0,1,1,1,0.11450381679389313,1,11.450381679389313,0,0.6153846153846154,1,0.183206106870229,0.6153846153846154,0.04961832061068702,0.16299955096542434,0.5475113122171946,0.8897058823529412,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
merged,cause_specific_formula,cause_specific,merged__site_interaction,individualized,Stage9_cause_specific,CauseSpecificCox,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,merged__site_interaction__cause_specific,Cause-specific sensitivity: Site + interaction,cause_specific_cox,remission_sensitive,remission_sensitive,CauseSpecificCox,year_6,6,2191.5,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,threshold_3,0.15,15%,Classify as high risk when predicted risk >= threshold,262,48,13,43,91,171,262,0,91,0,48,43,0,0,0.26664386913300303,0.17612138456021892,0.4136495208104978,0.11800929742188132,0.6153468334451156,-0.044134548508369086,0.044134548508369086,1,1,1,0.16412213740458015,1,16.412213740458014,0,0.5274725274725275,1,0.183206106870229,0.5274725274725275,0.04961832061068702,0.15424337674000899,0.4440853264382676,0.8419117647058824,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
merged,cause_specific_formula,cause_specific,merged__site_interaction,individualized,Stage9_cause_specific,CoxPH,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,merged__site_interaction__cox_main_mirror,Main censoring mirror: Site + interaction,cause_specific_cox,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_6,6,2191.5,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_4,0.2,20%,Classify as high risk when predicted risk >= threshold,262,48,13,30,78,184,239,23,71,7,45,26,4,3,0.31077841764137204,0.17612138456312088,0.7028315251426442,0,0.689221582358628,0,0,0.9122137404580153,0.9102564102564102,0.8666666666666667,0.09923664122137404,0.8666666666666667,9.923664122137405,0.13333333333333333,0.6338028169014085,0.9375,0.183206106870229,0.6153846153846154,0.04961832061068702,0.14694656488549618,0.49358974358974356,0.8020833333333333,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
merged,cause_specific_formula,cause_specific,merged__site_interaction,individualized,Stage9_cause_specific,CauseSpecificCox,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,merged__site_interaction__cause_specific,Cause-specific sensitivity: Site + interaction,cause_specific_cox,remission_sensitive,remission_sensitive,CauseSpecificCox,year_6,6,2191.5,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,threshold_4,0.2,20%,Classify as high risk when predicted risk >= threshold,262,48,13,43,91,171,239,23,84,7,45,39,4,3,0.26664386913300303,0.17612138456021892,0.4136495208104978,0.11800929742188132,0.6153468334451156,-0.044134548508369086,0.044134548508369086,0.9122137404580153,0.9230769230769231,0.9069767441860465,0.14885496183206107,0.9069767441860465,14.885496183206106,0.09302325581395349,0.5357142857142857,0.9375,0.183206106870229,0.5274725274725275,0.04961832061068702,0.13454198473282444,0.3873626373626374,0.7343750000000001,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
merged,cause_specific_formula,cause_specific,merged__site_interaction,individualized,Stage9_cause_specific,CoxPH,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,merged__site_interaction__cox_main_mirror,Main censoring mirror: Site + interaction,cause_specific_cox,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_7,7,2556.75,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_1,0.05,5%,Classify as high risk when predicted risk >= threshold,262,48,13,22,70,192,262,0,70,0,48,22,0,0,0.31077841764137204,0.17612138456312088,0.7028315251426442,0,0.689221582358628,0,0,1,1,1,0.08396946564885496,1,8.396946564885496,0,0.6857142857142857,1,0.183206106870229,0.6857142857142857,0.04961832061068702,0.17878666130976295,0.6691729323308271,0.9758771929824561,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
merged,cause_specific_formula,cause_specific,merged__site_interaction,individualized,Stage9_cause_specific,CauseSpecificCox,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,merged__site_interaction__cause_specific,Cause-specific sensitivity: Site + interaction,cause_specific_cox,remission_sensitive,remission_sensitive,CauseSpecificCox,year_7,7,2556.75,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,threshold_1,0.05,5%,Classify as high risk when predicted risk >= threshold,262,48,13,35,83,179,262,0,83,0,48,35,0,0,0.26664386913300303,0.17612138456021892,0.4136495208104978,0.11800929742188132,0.6153468334451156,-0.044134548508369086,0.044134548508369086,1,1,1,0.13358778625954199,1,13.358778625954198,0,0.5783132530120482,1,0.183206106870229,0.5783132530120482,0.04961832061068702,0.17617517075130573,0.5561192136968928,0.9616228070175438,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
merged,cause_specific_formula,cause_specific,merged__site_interaction,individualized,Stage9_cause_specific,CoxPH,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,merged__site_interaction__cox_main_mirror,Main censoring mirror: Site + interaction,cause_specific_cox,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_7,7,2556.75,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_2,0.1,10%,Classify as high risk when predicted risk >= threshold,262,48,13,22,70,192,262,0,70,0,48,22,0,0,0.31077841764137204,0.17612138456312088,0.7028315251426442,0,0.689221582358628,0,0,1,1,1,0.08396946564885496,1,8.396946564885496,0,0.6857142857142857,1,0.183206106870229,0.6857142857142857,0.04961832061068702,0.17387616624257846,0.6507936507936508,0.9490740740740741,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
merged,cause_specific_formula,cause_specific,merged__site_interaction,individualized,Stage9_cause_specific,CauseSpecificCox,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,merged__site_interaction__cause_specific,Cause-specific sensitivity: Site + interaction,cause_specific_cox,remission_sensitive,remission_sensitive,CauseSpecificCox,year_7,7,2556.75,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,threshold_2,0.1,10%,Classify as high risk when predicted risk >= threshold,262,48,13,35,83,179,262,0,83,0,48,35,0,0,0.26664386913300303,0.17612138456021892,0.4136495208104978,0.11800929742188132,0.6153468334451156,-0.044134548508369086,0.044134548508369086,1,1,1,0.13358778625954199,1,13.358778625954198,0,0.5783132530120482,1,0.183206106870229,0.5783132530120482,0.04961832061068702,0.16836301950805768,0.5314591700133868,0.9189814814814815,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
merged,cause_specific_formula,cause_specific,merged__site_interaction,individualized,Stage9_cause_specific,CoxPH,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,merged__site_interaction__cox_main_mirror,Main censoring mirror: Site + interaction,cause_specific_cox,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_7,7,2556.75,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_3,0.15,15%,Classify as high risk when predicted risk >= threshold,262,48,13,22,70,192,262,0,70,0,48,22,0,0,0.31077841764137204,0.17612138456312088,0.7028315251426442,0,0.689221582358628,0,0,1,1,1,0.08396946564885496,1,8.396946564885496,0,0.6857142857142857,1,0.183206106870229,0.6857142857142857,0.04961832061068702,0.16838796587337224,0.6302521008403361,0.9191176470588235,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
merged,cause_specific_formula,cause_specific,merged__site_interaction,individualized,Stage9_cause_specific,CauseSpecificCox,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,merged__site_interaction__cause_specific,Cause-specific sensitivity: Site + interaction,cause_specific_cox,remission_sensitive,remission_sensitive,CauseSpecificCox,year_7,7,2556.75,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,threshold_3,0.15,15%,Classify as high risk when predicted risk >= threshold,262,48,13,35,83,179,262,0,83,0,48,35,0,0,0.26664386913300303,0.17612138456021892,0.4136495208104978,0.11800929742188132,0.6153468334451156,-0.044134548508369086,0.044134548508369086,1,1,1,0.13358778625954199,1,13.358778625954198,0,0.5783132530120482,1,0.183206106870229,0.5783132530120482,0.04961832061068702,0.15963179164795688,0.5038979447200567,0.8713235294117646,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
merged,cause_specific_formula,cause_specific,merged__site_interaction,individualized,Stage9_cause_specific,CoxPH,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,merged__site_interaction__cox_main_mirror,Main censoring mirror: Site + interaction,cause_specific_cox,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_7,7,2556.75,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_4,0.2,20%,Classify as high risk when predicted risk >= threshold,262,48,13,22,70,192,239,23,64,6,45,19,3,3,0.31077841764137204,0.17612138456312088,0.7028315251426442,0,0.689221582358628,0,0,0.9122137404580153,0.9142857142857143,0.8636363636363636,0.07251908396946564,0.8636363636363636,7.251908396946565,0.13636363636363635,0.703125,0.9375,0.183206106870229,0.6857142857142857,0.04961832061068702,0.1536259541984733,0.5750000000000001,0.8385416666666667,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
merged,cause_specific_formula,cause_specific,merged__site_interaction,individualized,Stage9_cause_specific,CauseSpecificCox,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,merged__site_interaction__cause_specific,Cause-specific sensitivity: Site + interaction,cause_specific_cox,remission_sensitive,remission_sensitive,CauseSpecificCox,year_7,7,2556.75,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,threshold_4,0.2,20%,Classify as high risk when predicted risk >= threshold,262,48,13,35,83,179,239,23,77,6,45,32,3,3,0.26664386913300303,0.17612138456021892,0.4136495208104978,0.11800929742188132,0.6153468334451156,-0.044134548508369086,0.044134548508369086,0.9122137404580153,0.927710843373494,0.9142857142857143,0.12213740458015267,0.9142857142857143,12.213740458015266,0.08571428571428572,0.5844155844155844,0.9375,0.183206106870229,0.5783132530120482,0.04961832061068702,0.14122137404580154,0.4457831325301205,0.7708333333333334,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
merged,cause_specific_formula,cause_specific,merged__site_interaction,individualized,Stage9_cause_specific,CoxPH,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,merged__site_interaction__cox_main_mirror,Main censoring mirror: Site + interaction,cause_specific_cox,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_8,8,2922,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_1,0.05,5%,Classify as high risk when predicted risk >= threshold,262,50,13,16,66,196,262,0,66,0,50,16,0,0,0.39593380309883314,0.23500996228110516,0.8132464628200864,0,0.6040661969011668,0,0,1,1,1,0.061068702290076333,1,6.106870229007633,0,0.7575757575757576,1,0.19083969465648856,0.7575757575757576,0.04961832061068702,0.18762555243069506,0.74481658692185,0.9831578947368421,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
