dataset,subgroup_kind,subgroup_value,group_id,panel_label,analysis_structure,summary_view,horizon_year,interpretation_tier,interpretation_note,support_tier_standard,support_tier,support_display_group,support_display_label,horizon_evidence_class,claim_restriction_flag,n_total,eligible_n,eligibility_fraction,risk_set_n,risk_set_fraction,cumulative_transition_n,cumulative_remission_n,cumulative_right_censoring_n,cumulative_censoring_n,cumulative_eventlike_n,observed_person_time_year,percentage_method,CCI,SPT,cumulative_transition_prop,cumulative_remission_prop,cumulative_right_censoring_prop,cumulative_censoring_prop,cumulative_eventlike_prop,instability_marker,total_eligible_n,eligible_site_count,dominant_site,dominant_site_n,dominant_site_fraction,site_dominance_status,site_dominance_note,site_dominance_warning_flag,site_dominance_warning_note,completeness_plot_status,completeness_plot_note,completeness_plot_alpha,completeness_plot_masked,percentage_method_plot,CCI_plot,SPT_plot,preferred_for_reporting,reporting_priority,reporting_preference_note
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,single_site,transition_only,1,primary-supported,Primary supported horizon with comparatively direct follow-up support.,primary_supported,primary_supported,primary_supported,Primary supported,directly_observed_data_supported,primary_claim_allowed,54,47,0.8703703703703703,28,0.5185185185185185,8,3,15,18,8,35.268993839835716,0.7659574468085106,0.8619749410328039,0.8798403891243243,0.14814814814814814,0.05555555555555555,0.2777777777777778,0.3333333333333333,0.14814814814814814,stable_enough,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,stable,Displayed without masking.,1,FALSE,0.7659574468085106,0.8619749410328039,0.8798403891243243,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_free,transition_only,10,projection,Projection-dominant horizon; mostly extrapolated and not eligible for primary claims.,projection,projection,projection,Projection,mostly_extrapolated,projection_only,92,46,0.5,0,0,19,5,68,73,19,199.17043121149896,0.21739130434782608,0.5202085210451795,0.6006606552986341,0.20652173913043478,0.05434782608695652,0.7391304347826086,0.7934782608695652,0.20652173913043478,no_risk_set,46,1,SNU,46,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,masked_no_risk_set,Masked in completeness plot because the risk set is zero at this horizon.,0,TRUE,NA,NA,NA,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_adjusted,transition_only,1,primary-supported,Primary supported horizon with comparatively direct follow-up support.,primary_supported,primary_supported,primary_supported,Primary supported,directly_observed_data_supported,primary_claim_allowed,170,156,0.9176470588235294,127,0.7470588235294118,13,2,28,30,13,135.54483230663922,0.8846153846153846,0.9082949203073039,0.9122746976956418,0.07647058823529412,0.011764705882352941,0.16470588235294117,0.17647058823529413,0.07647058823529412,stable_enough,156,2,SNU,131,0.8397435897435898,single_site_dominant,Eligible subjects are dominated by one site (>= 80% of the eligible set).,FALSE,Descriptive only: dominant-site share is not escalated to a warning before year 3.,stable,Displayed without masking.,1,FALSE,0.8846153846153846,0.9082949203073039,0.9122746976956418,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_adjusted,transition_only,2,primary-supported,Primary supported horizon with comparatively direct follow-up support.,primary_supported,primary_supported,primary_supported,Primary supported,directly_observed_data_supported,primary_claim_allowed,170,141,0.8294117647058824,92,0.5411764705882353,20,7,51,58,20,230.3244353182752,0.7730496453900709,0.8803013655627062,0.8889422866879289,0.11764705882352941,0.041176470588235294,0.3,0.3411764705882353,0.11764705882352941,stable_enough,141,2,SNU,120,0.851063829787234,single_site_dominant,Eligible subjects are dominated by one site (>= 80% of the eligible set).,FALSE,Descriptive only: dominant-site share is not escalated to a warning before year 3.,stable,Displayed without masking.,1,FALSE,0.7730496453900709,0.8803013655627062,0.8889422866879289,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_adjusted,transition_only,3,secondary,Secondary horizon with growing tail uncertainty; interpret with model-dependence explicitly acknowledged.,secondary,secondary,secondary_or_sensitivity,Secondary / sensitivity,partly_model_dependent,secondary_or_sensitivity_only,170,123,0.7235294117647059,82,0.4823529411764706,26,8,54,62,26,287.14989733059554,0.8292682926829268,0.8595135802924421,0.8728067978831741,0.15294117647058825,0.047058823529411764,0.3176470588235294,0.36470588235294116,0.15294117647058825,stable_enough,123,2,SNU,119,0.967479674796748,single_site_dominant,Eligible subjects are dominated by one site (>= 80% of the eligible set).,TRUE,"Merged site-dominance warning retained because one site dominates the eligible set at a late, non-primary-supported horizon.",stable,Displayed without masking.,1,FALSE,0.8292682926829268,0.8595135802924421,0.8728067978831741,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_adjusted,transition_only,4,secondary,Secondary horizon with growing tail uncertainty; interpret with model-dependence explicitly acknowledged.,secondary,secondary,secondary_or_sensitivity,Secondary / sensitivity,partly_model_dependent,secondary_or_sensitivity_only,170,113,0.6647058823529411,73,0.4294117647058823,27,8,63,71,27,339.49349760438054,0.8053097345132744,0.8351855593722637,0.8517805115904368,0.1588235294117647,0.047058823529411764,0.37058823529411766,0.4176470588235294,0.1588235294117647,stable_enough,113,1,SNU,113,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,stable,Displayed without masking.,1,FALSE,0.8053097345132744,0.8351855593722637,0.8517805115904368,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_adjusted,transition_only,5,secondary,Secondary horizon with growing tail uncertainty; interpret with model-dependence explicitly acknowledged.,secondary,secondary,secondary_or_sensitivity,Secondary / sensitivity,partly_model_dependent,secondary_or_sensitivity_only,170,99,0.5823529411764706,45,0.2647058823529412,28,8,89,97,28,340.63312799452416,0.6464646464646465,0.7906924646173202,0.8178375127040421,0.16470588235294117,0.047058823529411764,0.5235294117647059,0.5705882352941176,0.16470588235294117,stable_enough,99,1,SNU,99,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,stable,Displayed without masking.,1,FALSE,0.6464646464646465,0.7906924646173202,0.8178375127040421,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_adjusted,transition_only,6,projection,Projection-dominant horizon; mostly extrapolated and not eligible for primary claims.,projection,projection,projection,Projection,mostly_extrapolated,projection_only,170,91,0.5352941176470588,18,0.10588235294117647,29,8,115,123,29,337.11704312114983,0.3956043956043956,0.7134922773378762,0.752066550834518,0.17058823529411765,0.047058823529411764,0.6764705882352942,0.7235294117647059,0.17058823529411765,stable_enough,91,1,SNU,91,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,stable,Displayed without masking.,1,FALSE,0.3956043956043956,0.7134922773378762,0.752066550834518,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_adjusted,transition_only,7,projection,Projection-dominant horizon; mostly extrapolated and not eligible for primary claims.,projection,projection,projection,Projection,mostly_extrapolated,projection_only,170,82,0.4823529411764706,12,0.07058823529411765,29,8,121,129,29,317.06228610540705,0.35365853658536583,0.6504668277757257,0.7031781010095227,0.17058823529411765,0.047058823529411764,0.711764705882353,0.7588235294117647,0.17058823529411765,low_fraction,82,1,SNU,82,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,low_fraction,Displayed with caution: low remaining risk-set fraction.,0.9,FALSE,0.35365853658536583,0.6504668277757257,0.7031781010095227,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_adjusted,transition_only,8,projection,Projection-dominant horizon; mostly extrapolated and not eligible for primary claims.,projection,projection,projection,Projection,mostly_extrapolated,projection_only,170,72,0.4235294117647059,8,0.047058823529411764,31,8,126,134,31,288.60780287474324,0.3611111111111111,0.6033586702687851,0.6706118335995132,0.18235294117647058,0.047058823529411764,0.7411764705882353,0.788235294117647,0.18235294117647058,sparse,72,1,SNU,72,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,sparse,Displayed with caution: sparse risk set.,0.8,FALSE,0.3611111111111111,0.6033586702687851,0.6706118335995132,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_adjusted,transition_only,9,projection,Projection-dominant horizon; mostly extrapolated and not eligible for primary claims.,projection,projection,projection,Projection,mostly_extrapolated,projection_only,170,57,0.3352941176470588,2,0.011764705882352941,31,8,129,137,31,224.92402464065714,0.2807017543859649,0.5382817324529434,0.623915099940893,0.18235294117647058,0.047058823529411764,0.7588235294117647,0.8058823529411765,0.18235294117647058,very_sparse,57,1,SNU,57,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,very_sparse,Displayed with caution: very sparse risk set.,0.65,FALSE,0.2807017543859649,0.5382817324529434,0.623915099940893,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_adjusted,transition_only,10,projection,Projection-dominant horizon; mostly extrapolated and not eligible for primary claims.,projection,projection,projection,Projection,mostly_extrapolated,projection_only,170,41,0.2411764705882353,1,0.0058823529411764705,31,8,130,138,31,161.75633127994527,0.3170731707317073,0.5099629276376836,0.620887798200364,0.18235294117647058,0.047058823529411764,0.7647058823529411,0.8117647058823529,0.18235294117647058,very_sparse,41,1,SNU,41,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,very_sparse,Displayed with caution: very sparse risk set.,0.65,FALSE,0.3170731707317073,0.5099629276376836,0.620887798200364,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,1,primary-supported,Primary supported horizon with comparatively direct follow-up support.,primary_supported,primary_supported,primary_supported,Primary supported,directly_observed_data_supported,primary_claim_allowed,170,167,0.9823529411764705,127,0.7470588235294118,13,2,28,30,13,141.64202600958245,0.8383233532934131,0.8898382339029403,0.8949985040186567,0.07647058823529412,0.011764705882352941,0.16470588235294117,0.17647058823529413,0.07647058823529412,stable_enough,167,2,SNU,142,0.8502994011976048,single_site_dominant,Eligible subjects are dominated by one site (>= 80% of the eligible set).,FALSE,Descriptive only: dominant-site share is not escalated to a warning before year 3.,stable,Displayed without masking.,1,FALSE,0.8383233532934131,0.8898382339029403,0.8949985040186567,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,2,primary-supported,Primary supported horizon with comparatively direct follow-up support.,primary_supported,primary_supported,primary_supported,Primary supported,directly_observed_data_supported,primary_claim_allowed,170,163,0.9588235294117647,92,0.5411764705882353,20,7,51,58,20,250.2149212867899,0.6871165644171779,0.8323444095829216,0.8453996128376648,0.11764705882352941,0.041176470588235294,0.3,0.3411764705882353,0.11764705882352941,stable_enough,163,2,SNU,142,0.8711656441717791,single_site_dominant,Eligible subjects are dominated by one site (>= 80% of the eligible set).,FALSE,Descriptive only: dominant-site share is not escalated to a warning before year 3.,stable,Displayed without masking.,1,FALSE,0.6871165644171779,0.8323444095829216,0.8453996128376648,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,3,secondary,Secondary horizon with growing tail uncertainty; interpret with model-dependence explicitly acknowledged.,secondary,secondary,secondary_or_sensitivity,Secondary / sensitivity,partly_model_dependent,secondary_or_sensitivity_only,170,146,0.8588235294117647,82,0.4823529411764706,26,8,54,62,26,309.1622176591377,0.7191780821917808,0.7825779613532766,0.8038951865707795,0.15294117647058825,0.047058823529411764,0.3176470588235294,0.36470588235294116,0.15294117647058825,stable_enough,146,2,SNU,142,0.9726027397260274,single_site_dominant,Eligible subjects are dominated by one site (>= 80% of the eligible set).,TRUE,"Merged site-dominance warning retained because one site dominates the eligible set at a late, non-primary-supported horizon.",stable,Displayed without masking.,1,FALSE,0.7191780821917808,0.7825779613532766,0.8038951865707795,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,4,secondary,Secondary horizon with growing tail uncertainty; interpret with model-dependence explicitly acknowledged.,secondary,secondary,secondary_or_sensitivity,Secondary / sensitivity,partly_model_dependent,secondary_or_sensitivity_only,170,142,0.8352941176470589,73,0.4294117647058823,27,8,63,71,27,378.62833675564684,0.6690140845070423,0.7455563881805586,0.772502916196701,0.1588235294117647,0.047058823529411764,0.37058823529411766,0.4176470588235294,0.1588235294117647,stable_enough,142,1,SNU,142,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,stable,Displayed without masking.,1,FALSE,0.6690140845070423,0.7455563881805586,0.772502916196701,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,5,secondary,Secondary horizon with growing tail uncertainty; interpret with model-dependence explicitly acknowledged.,secondary,secondary,secondary_or_sensitivity,Secondary / sensitivity,partly_model_dependent,secondary_or_sensitivity_only,170,140,0.8235294117647058,45,0.2647058823529412,28,8,89,97,28,442.245722108145,0.4857142857142857,0.7165801792889439,0.750120269873863,0.16470588235294117,0.047058823529411764,0.5235294117647059,0.5705882352941176,0.16470588235294117,stable_enough,140,1,SNU,140,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,stable,Displayed without masking.,1,FALSE,0.4857142857142857,0.7165801792889439,0.750120269873863,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,6,projection,Projection-dominant horizon; mostly extrapolated and not eligible for primary claims.,projection,projection,projection,Projection,mostly_extrapolated,projection_only,170,127,0.7470588235294118,18,0.10588235294117647,29,8,115,123,29,458.9267624914441,0.31496062992125984,0.6888300331423146,0.7279341622338276,0.17058823529411765,0.047058823529411764,0.6764705882352942,0.7235294117647059,0.17058823529411765,stable_enough,127,1,SNU,127,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,stable,Displayed without masking.,1,FALSE,0.31496062992125984,0.6888300331423146,0.7279341622338276,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,7,projection,Projection-dominant horizon; mostly extrapolated and not eligible for primary claims.,projection,projection,projection,Projection,mostly_extrapolated,projection_only,170,119,0.7,12,0.07058823529411765,29,8,121,129,29,461.8015058179327,0.2773109243697479,0.6394227215260649,0.6873772096107437,0.17058823529411765,0.047058823529411764,0.711764705882353,0.7588235294117647,0.17058823529411765,low_fraction,119,1,SNU,119,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,low_fraction,Displayed with caution: low remaining risk-set fraction.,0.9,FALSE,0.2773109243697479,0.6394227215260649,0.6873772096107437,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,8,projection,Projection-dominant horizon; mostly extrapolated and not eligible for primary claims.,projection,projection,projection,Projection,mostly_extrapolated,projection_only,170,116,0.6823529411764706,8,0.047058823529411764,31,8,126,134,31,461.46475017111555,0.2672413793103448,0.5804343184588787,0.6405508744601004,0.18235294117647058,0.047058823529411764,0.7411764705882353,0.788235294117647,0.18235294117647058,sparse,116,1,SNU,116,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,sparse,Displayed with caution: sparse risk set.,0.8,FALSE,0.2672413793103448,0.5804343184588787,0.6405508744601004,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,9,projection,Projection-dominant horizon; mostly extrapolated and not eligible for primary claims.,projection,projection,projection,Projection,mostly_extrapolated,projection_only,170,107,0.6294117647058823,2,0.011764705882352941,31,8,129,137,31,431.3935660506501,0.22429906542056074,0.5288970604895182,0.6009824136443337,0.18235294117647058,0.047058823529411764,0.7588235294117647,0.8058823529411765,0.18235294117647058,very_sparse,107,1,SNU,107,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,very_sparse,Displayed with caution: very sparse risk set.,0.65,FALSE,0.22429906542056074,0.5288970604895182,0.6009824136443337,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,10,projection,Projection-dominant horizon; mostly extrapolated and not eligible for primary claims.,projection,projection,projection,Projection,mostly_extrapolated,projection_only,170,98,0.5764705882352941,1,0.0058823529411764705,31,8,130,138,31,389.5646817248459,0.23469387755102042,0.4805598992194913,0.5703236530751931,0.18235294117647058,0.047058823529411764,0.7647058823529411,0.8117647058823529,0.18235294117647058,very_sparse,98,1,SNU,98,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,very_sparse,Displayed with caution: very sparse risk set.,0.65,FALSE,0.23469387755102042,0.4805598992194913,0.5703236530751931,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.
merged,site,PNU,merged__site__PNU,merged | Site = PNU,site_adjusted,transition_only,1,primary-supported,Primary supported horizon with comparatively direct follow-up support.,primary_supported,primary_supported,primary_supported,Primary supported,directly_observed_data_supported,primary_claim_allowed,54,47,0.8703703703703703,28,0.5185185185185185,8,3,15,18,8,35.268993839835716,0.7659574468085106,0.8619749410328039,0.8798403891243243,0.14814814814814814,0.05555555555555555,0.2777777777777778,0.3333333333333333,0.14814814814814814,stable_enough,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,stable,Displayed without masking.,1,FALSE,0.7659574468085106,0.8619749410328039,0.8798403891243243,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.
merged,site,PNU,merged__site__PNU,merged | Site = PNU,site_adjusted,transition_only,2,sensitivity,Sensitivity horizon for PNU; partly model-dependent and not for primary claims.,sensitivity,sensitivity,secondary_or_sensitivity,Secondary / sensitivity,partly_model_dependent,secondary_or_sensitivity_only,54,35,0.6481481481481481,1,0.018518518518518517,12,12,29,41,12,46.92539356605063,0.3142857142857143,0.8289763246354377,0.8616994230957267,0.2222222222222222,0.2222222222222222,0.5370370370370371,0.7592592592592593,0.2222222222222222,very_sparse,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,very_sparse,Displayed with caution: very sparse risk set.,0.65,FALSE,0.3142857142857143,0.8289763246354377,0.8616994230957267,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.
merged,site,PNU,merged__site__PNU,merged | Site = PNU,site_adjusted,transition_only,3,projection,Projection-dominant horizon; mostly extrapolated and not eligible for primary claims.,projection,projection,projection,Projection,mostly_extrapolated,projection_only,54,8,0.14814814814814814,0,0,12,13,29,42,12,9.237508555783709,0.5,0.6348071495766697,0.7785763175906913,0.2222222222222222,0.24074074074074073,0.5370370370370371,0.7777777777777778,0.2222222222222222,no_risk_set,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,masked_no_risk_set,Masked in completeness plot because the risk set is zero at this horizon.,0,TRUE,NA,NA,NA,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.
merged,site,PNU,merged__site__PNU,merged | Site = PNU,site_adjusted,transition_only,4,projection,Projection-dominant horizon; mostly extrapolated and not eligible for primary claims.,projection,projection,projection,Projection,mostly_extrapolated,projection_only,54,0,0,0,0,12,13,29,42,12,NA,NA,NA,NA,0.2222222222222222,0.24074074074074073,0.5370370370370371,0.7777777777777778,0.2222222222222222,no_eligible_subjects,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,masked_no_eligible,Masked in completeness plot because no eligible subjects remain for this horizon.,0,TRUE,NA,NA,NA,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.
merged,site,PNU,merged__site__PNU,merged | Site = PNU,site_adjusted,transition_only,5,projection,Projection-dominant horizon; mostly extrapolated and not eligible for primary claims.,projection,projection,projection,Projection,mostly_extrapolated,projection_only,54,0,0,0,0,12,13,29,42,12,NA,NA,NA,NA,0.2222222222222222,0.24074074074074073,0.5370370370370371,0.7777777777777778,0.2222222222222222,no_eligible_subjects,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,masked_no_eligible,Masked in completeness plot because no eligible subjects remain for this horizon.,0,TRUE,NA,NA,NA,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.
merged,site,PNU,merged__site__PNU,merged | Site = PNU,site_adjusted,transition_only,6,projection,Projection-dominant horizon; mostly extrapolated and not eligible for primary claims.,projection,projection,projection,Projection,mostly_extrapolated,projection_only,54,0,0,0,0,12,13,29,42,12,NA,NA,NA,NA,0.2222222222222222,0.24074074074074073,0.5370370370370371,0.7777777777777778,0.2222222222222222,no_eligible_subjects,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,masked_no_eligible,Masked in completeness plot because no eligible subjects remain for this horizon.,0,TRUE,NA,NA,NA,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.
merged,site,PNU,merged__site__PNU,merged | Site = PNU,site_adjusted,transition_only,7,projection,Projection-dominant horizon; mostly extrapolated and not eligible for primary claims.,projection,projection,projection,Projection,mostly_extrapolated,projection_only,54,0,0,0,0,12,13,29,42,12,NA,NA,NA,NA,0.2222222222222222,0.24074074074074073,0.5370370370370371,0.7777777777777778,0.2222222222222222,no_eligible_subjects,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,masked_no_eligible,Masked in completeness plot because no eligible subjects remain for this horizon.,0,TRUE,NA,NA,NA,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.
merged,site,PNU,merged__site__PNU,merged | Site = PNU,site_adjusted,transition_only,8,projection,Projection-dominant horizon; mostly extrapolated and not eligible for primary claims.,projection,projection,projection,Projection,mostly_extrapolated,projection_only,54,0,0,0,0,12,13,29,42,12,NA,NA,NA,NA,0.2222222222222222,0.24074074074074073,0.5370370370370371,0.7777777777777778,0.2222222222222222,no_eligible_subjects,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,masked_no_eligible,Masked in completeness plot because no eligible subjects remain for this horizon.,0,TRUE,NA,NA,NA,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.
merged,site,PNU,merged__site__PNU,merged | Site = PNU,site_adjusted,transition_only,9,projection,Projection-dominant horizon; mostly extrapolated and not eligible for primary claims.,projection,projection,projection,Projection,mostly_extrapolated,projection_only,54,0,0,0,0,12,13,29,42,12,NA,NA,NA,NA,0.2222222222222222,0.24074074074074073,0.5370370370370371,0.7777777777777778,0.2222222222222222,no_eligible_subjects,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,masked_no_eligible,Masked in completeness plot because no eligible subjects remain for this horizon.,0,TRUE,NA,NA,NA,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.
merged,site,PNU,merged__site__PNU,merged | Site = PNU,site_adjusted,transition_only,10,projection,Projection-dominant horizon; mostly extrapolated and not eligible for primary claims.,projection,projection,projection,Projection,mostly_extrapolated,projection_only,54,0,0,0,0,12,13,29,42,12,NA,NA,NA,NA,0.2222222222222222,0.24074074074074073,0.5370370370370371,0.7777777777777778,0.2222222222222222,no_eligible_subjects,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,masked_no_eligible,Masked in completeness plot because no eligible subjects remain for this horizon.,0,TRUE,NA,NA,NA,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.
merged,site,SNU,merged__site__SNU,merged | Site = SNU,site_adjusted,transition_only,1,primary-supported,Primary supported horizon with comparatively direct follow-up support.,primary_supported,primary_supported,primary_supported,Primary supported,directly_observed_data_supported,primary_claim_allowed,208,191,0.9182692307692307,163,0.7836538461538461,14,0,31,31,14,170.26078028747426,0.9109947643979057,0.9256057809662724,0.9283535984461619,0.0673076923076923,0,0.14903846153846154,0.14903846153846154,0.0673076923076923,stable_enough,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,stable,Displayed without masking.,1,FALSE,0.9109947643979057,0.9256057809662724,0.9283535984461619,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.
merged,site,SNU,merged__site__SNU,merged | Site = SNU,site_adjusted,transition_only,2,primary-supported,Primary supported horizon with comparatively direct follow-up support.,primary_supported,primary_supported,primary_supported,Primary supported,directly_observed_data_supported,primary_claim_allowed,208,175,0.8413461538461539,134,0.6442307692307693,22,0,52,52,22,294.5106091718002,0.8685714285714285,0.8950852273909228,0.9013708810012713,0.10576923076923077,0,0.25,0.25,0.10576923076923077,stable_enough,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,stable,Displayed without masking.,1,FALSE,0.8685714285714285,0.8950852273909228,0.9013708810012713,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.
